well_name,depth_m,lith_code
Well-2,105,10
Well-2,106,8
Well-2,107,1
Well-2,108,3
Well-2,109,4
Well-2,110,5
Well-2,111,10
Well-2,112,5
Well-2,113,7
Well-2,114,3
Well-2,115,3
Well-2,116,2
Well-2,117,2
Well-2,118,5
Well-2,119,1
Well-2,120,5
Well-2,121,10
Well-2,122,3
Well-2,123,9
Well-2,124,5
Well-2,125,4
Well-2,126,9
Well-2,127,4
Well-2,128,4
Well-2,129,4
Well-2,130,8
Well-2,131,4
Well-2,132,3
Well-2,133,8
Well-2,134,10
Well-2,135,3
Well-2,136,2
Well-2,137,5
Well-2,138,9
Well-2,139,2
Well-2,140,1
Well-2,141,4
Well-2,142,6
Well-2,143,9
Well-2,144,6
Well-2,145,5
Well-2,146,4
Well-2,147,10
Well-2,148,4
Well-2,149,7
Well-2,150,2
Well-2,151,4
Well-2,152,7
Well-2,153,5
Well-2,154,8
Well-2,155,2
Well-2,156,2
Well-2,157,9
Well-2,158,1
Well-2,159,10
Well-2,160,8
Well-2,161,5
Well-2,162,10
Well-2,163,2
Well-2,164,7
Well-2,165,3
Well-2,166,8
Well-2,167,7
Well-2,168,3
Well-2,169,1
Well-2,170,1
Well-2,171,8
Well-2,172,1
Well-2,173,6
Well-2,174,6
Well-2,175,2
Well-2,176,1
Well-2,177,3
Well-2,178,2
Well-2,179,5
Well-2,180,2
Well-2,181,10
Well-2,182,5
Well-2,183,9
Well-2,184,5
Well-2,185,8
Well-2,186,8
Well-2,187,6
Well-2,188,5
Well-2,189,3
Well-2,190,6
Well-2,191,9
Well-2,192,5
Well-2,193,6
Well-2,194,7
Well-2,195,8
Well-2,196,2
Well-2,197,10
Well-2,198,5
Well-2,199,3
Well-2,200,10
Well-2,201,9
Well-2,202,7
Well-2,203,9
Well-2,204,9
Well-2,205,8
Well-2,206,8
Well-2,207,10
Well-2,208,4
Well-2,209,4
Well-2,210,10
Well-2,211,9
Well-2,212,1
Well-2,213,5
Well-2,214,2
Well-2,215,1
Well-2,216,10
Well-2,217,8
Well-2,218,1
Well-2,219,1
Well-2,220,2
Well-2,221,4
Well-2,222,1
Well-2,223,5
Well-2,224,9
Well-2,225,9
Well-2,226,4
Well-2,227,2
Well-2,228,2
Well-2,229,7
Well-2,230,3
Well-2,231,6
Well-2,232,1
Well-2,233,9
Well-2,234,2
Well-2,235,10
Well-2,236,4
Well-2,237,5
Well-2,238,9
Well-2,239,6
Well-2,240,4
Well-2,241,8
Well-2,242,9
Well-2,243,5
Well-2,244,10
Well-2,245,5
Well-2,246,1
Well-2,247,8
Well-2,248,6
Well-2,249,2
Well-2,250,8
Well-2,251,8
Well-2,252,8
Well-2,253,10
Well-2,254,3
Well-2,255,5
Well-2,256,4
Well-2,257,6
Well-2,258,4
Well-2,259,2
Well-2,260,7
Well-2,261,8
Well-2,262,8
Well-2,263,8
Well-2,264,6
Well-2,265,1
Well-2,266,2
Well-2,267,2
Well-2,268,3
Well-2,269,2
Well-2,270,6
Well-2,271,6
Well-2,272,4
Well-2,273,10
Well-2,274,8
Well-2,275,10
Well-2,276,4
Well-2,277,8
Well-2,278,7
Well-2,279,4
Well-2,280,3
Well-2,281,10
Well-2,282,4
Well-2,283,10
Well-2,284,10
Well-2,285,9
Well-2,286,4
Well-2,287,2
Well-2,288,6
Well-2,289,6
Well-2,290,2
Well-2,291,10
Well-2,292,2
Well-2,293,9
Well-2,294,9
Well-2,295,5
Well-2,296,10
Well-2,297,6
Well-2,298,5
Well-2,299,2
Well-2,300,7
Well-2,301,2
Well-2,302,7
Well-2,303,2
Well-2,304,6
Well-2,305,4
Well-2,306,9
Well-2,307,8
Well-2,308,8
Well-2,309,4
Well-2,310,8
Well-2,311,3
Well-2,312,4
Well-2,313,1
Well-2,314,5
Well-2,315,3
Well-2,316,5
Well-2,317,2
Well-2,318,7
Well-2,319,1
Well-2,320,7
Well-2,321,9
Well-2,322,8
Well-2,323,1
Well-2,324,10
Well-2,325,9
Well-2,326,3
Well-2,327,8
Well-2,328,2
Well-2,329,1
Well-2,330,2
Well-2,331,3
Well-2,332,7
Well-2,333,3
Well-2,334,9
Well-2,335,2
Well-2,336,9
Well-2,337,7
Well-2,338,10
Well-2,339,3
Well-2,340,7
Well-2,341,3
Well-2,342,10
Well-2,343,10
Well-2,344,3
Well-2,345,1
Well-2,346,1
Well-2,347,6
Well-2,348,2
Well-2,349,10
Well-2,350,4
Well-2,351,10
Well-2,352,7
Well-2,353,6
Well-2,354,2
Well-2,355,10
Well-2,356,9
Well-2,357,5
Well-2,358,5
Well-2,359,8
Well-2,360,7
Well-2,361,10
Well-2,362,6
Well-2,363,9
Well-2,364,3
Well-2,365,6
Well-2,366,8
Well-2,367,8
Well-2,368,4
Well-2,369,4
Well-2,370,1
Well-2,371,6
Well-2,372,1
Well-2,373,7
Well-2,374,9
Well-2,375,5
Well-2,376,3
Well-2,377,2
Well-2,378,4
Well-2,379,9
Well-2,380,7
Well-2,381,4
Well-2,382,6
Well-2,383,1
Well-2,384,5
Well-2,385,4
Well-2,386,10
Well-2,387,8
Well-2,388,4
Well-2,389,1
Well-2,390,9
Well-2,391,1
Well-2,392,8
Well-2,393,3
Well-2,394,3
Well-2,395,2
Well-2,396,2
Well-2,397,7
Well-2,398,10
Well-2,399,10
Well-2,400,9
Well-2,401,5
Well-2,402,10
Well-2,403,1
Well-2,404,5
Well-2,405,2
Well-2,406,4
Well-2,407,10
Well-2,408,5
Well-2,409,9
Well-2,410,6
Well-2,411,1
Well-2,412,8
Well-2,413,6
Well-2,414,3
Well-2,415,4
Well-2,416,6
Well-2,417,9
Well-2,418,10
Well-2,419,2
Well-2,420,8
Well-2,421,7
Well-2,422,8
Well-2,423,7
Well-2,424,10
Well-2,425,2
Well-2,426,8
Well-2,427,6
Well-2,428,10
Well-2,429,10
Well-2,430,9
Well-2,431,3
Well-2,432,8
Well-2,433,10
Well-2,434,6
Well-2,435,5
Well-2,436,3
Well-2,437,10
Well-2,438,7
Well-2,439,1
Well-2,440,2
Well-2,441,8
Well-2,442,3
Well-2,443,8
Well-2,444,8
Well-2,445,7
Well-2,446,9
Well-2,447,1
Well-2,448,7
Well-2,449,5
Well-2,450,10
Well-2,451,10
Well-2,452,6
Well-2,453,9
Well-2,454,2
Well-2,455,7
Well-2,456,5
Well-2,457,4
Well-2,458,1
Well-2,459,10
Well-2,460,7
Well-2,461,2
Well-2,462,6
Well-2,463,5
Well-2,464,4
Well-2,465,7
Well-2,466,6
Well-2,467,10
Well-2,468,4
Well-2,469,9
Well-2,470,6
Well-2,471,9
Well-2,472,10
Well-2,473,4
Well-2,474,4
Well-2,475,1
Well-2,476,9
Well-2,477,8
Well-2,478,6
Well-2,479,1
Well-2,480,1
Well-2,481,6
Well-2,482,10
Well-2,483,4
Well-2,484,6
Well-2,485,3
Well-2,486,10
Well-2,487,3
Well-2,488,3
Well-2,489,2
Well-2,490,2
Well-2,491,2
Well-2,492,7
Well-2,493,5
Well-2,494,5
Well-2,495,5
Well-2,496,10
Well-2,497,5
Well-2,498,7
Well-2,499,7
Well-2,500,10
Well-2,501,6
Well-2,502,9
Well-2,503,9
Well-2,504,2
Well-2,505,10
Well-2,506,7
Well-2,507,9
Well-2,508,6
Well-2,509,6
Well-2,510,6
Well-2,511,4
Well-2,512,8
Well-2,513,5
Well-2,514,10
Well-2,515,5
Well-2,516,6
Well-2,517,3
Well-2,518,9
Well-2,519,7
Well-2,520,7
Well-2,521,8
Well-2,522,1
Well-2,523,8
Well-2,524,9
Well-2,525,3
Well-2,526,5
Well-2,527,4
Well-2,528,9
Well-2,529,9
Well-2,530,7
Well-2,531,10
Well-2,532,6
Well-2,533,10
Well-2,534,3
Well-2,535,10
Well-2,536,10
Well-2,537,5
Well-2,538,6
Well-2,539,4
Well-2,540,5
Well-2,541,6
Well-2,542,9
Well-2,543,10
Well-2,544,8
Well-2,545,7
Well-2,546,1
Well-2,547,4
Well-2,548,3
Well-2,549,5
Well-2,550,6
Well-2,551,5
Well-2,552,2
Well-2,553,7
Well-2,554,2
Well-2,555,10
Well-2,556,9
Well-2,557,4
Well-2,558,5
Well-2,559,5
Well-2,560,4
Well-2,561,5
Well-2,562,9
Well-2,563,1
Well-2,564,2
Well-2,565,3
Well-2,566,1
Well-2,567,6
Well-2,568,4
Well-2,569,3
Well-2,570,5
Well-2,571,4
Well-2,572,1
Well-2,573,5
Well-2,574,8
Well-2,575,1
Well-2,576,10
Well-2,577,5
Well-2,578,3
Well-2,579,8
Well-2,580,7
Well-2,581,7
Well-2,582,6
Well-2,583,10
Well-2,584,3
Well-2,585,8
Well-2,586,1
Well-2,587,1
Well-2,588,9
Well-2,589,4
Well-2,590,1
Well-2,591,7
Well-2,592,9
Well-2,593,8
Well-2,594,8
Well-2,595,7
Well-2,596,7
Well-2,597,3
Well-2,598,3
Well-2,599,7
Well-2,600,1
Well-2,601,4
Well-2,602,6
Well-2,603,6
Well-2,604,7
Well-2,605,8
Well-2,606,5
Well-2,607,2
Well-2,608,9
Well-2,609,2
Well-2,610,7
Well-2,611,9
Well-2,612,7
Well-2,613,10
Well-2,614,8
Well-2,615,10
Well-2,616,10
Well-2,617,10
Well-2,618,7
Well-2,619,5
Well-2,620,9
Well-2,621,3
Well-2,622,6
Well-2,623,3
Well-2,624,9
Well-2,625,6
Well-2,626,9
Well-2,627,1
Well-2,628,2
Well-2,629,8
Well-2,630,4
Well-2,631,2
Well-2,632,5
Well-2,633,10
Well-2,634,6
Well-2,635,4
Well-2,636,3
Well-2,637,8
Well-2,638,5
Well-2,639,5
Well-2,640,2
Well-2,641,5
Well-2,642,10
Well-2,643,3
Well-2,644,7
Well-2,645,3
Well-2,646,8
Well-2,647,5
Well-2,648,7
Well-2,649,3
Well-2,650,7
Well-2,651,7
Well-2,652,4
Well-2,653,3
Well-2,654,1
Well-2,655,1
Well-2,656,5
Well-2,657,3
Well-2,658,7
Well-2,659,6
Well-2,660,1
Well-2,661,9
Well-2,662,4
Well-2,663,3
Well-2,664,5
Well-2,665,1
Well-2,666,9
Well-2,667,6
Well-2,668,5
Well-2,669,8
Well-2,670,1
Well-2,671,7
Well-2,672,8
Well-2,673,1
Well-2,674,2
Well-2,675,3
Well-2,676,10
Well-2,677,7
Well-2,678,4
Well-2,679,7
Well-2,680,5
Well-2,681,6
Well-2,682,10
Well-2,683,9
Well-2,684,10
Well-2,685,2
Well-2,686,3
Well-2,687,3
Well-2,688,9
Well-2,689,2
Well-2,690,1
Well-2,691,5
Well-2,692,9
Well-2,693,2
Well-2,694,10
Well-2,695,9
Well-2,696,1
Well-2,697,7
Well-2,698,5
Well-2,699,5
Well-2,700,4
Well-2,701,1
Well-2,702,6
Well-2,703,8
Well-2,704,2
Well-2,705,8
Well-2,706,9
Well-2,707,1
Well-2,708,1
Well-2,709,5
Well-2,710,10
Well-2,711,4
Well-2,712,7
Well-2,713,6
Well-2,714,2
Well-2,715,1
Well-2,716,8
Well-2,717,6
Well-2,718,4
Well-2,719,7
Well-2,720,2
Well-2,721,3
Well-2,722,9
Well-2,723,1
Well-2,724,7
Well-2,725,5
Well-2,726,5
Well-2,727,7
Well-2,728,10
Well-2,729,4
Well-2,730,10
Well-2,731,4
Well-2,732,3
Well-2,733,6
Well-2,734,6
Well-2,735,4
Well-2,736,8
Well-2,737,7
Well-2,738,6
Well-2,739,2
Well-2,740,5
Well-2,741,2
Well-2,742,3
Well-2,743,9
Well-2,744,8
Well-2,745,5
Well-2,746,2
Well-2,747,6
Well-2,748,4
Well-2,749,6
Well-2,750,1
Well-2,751,9
Well-2,752,3
Well-2,753,8
Well-2,754,5
Well-2,755,5
Well-2,756,2
Well-2,757,10
Well-2,758,5
Well-2,759,7
Well-2,760,8
Well-2,761,9
Well-2,762,4
Well-2,763,7
Well-2,764,8
Well-2,765,8
Well-2,766,5
Well-2,767,4
Well-2,768,5
Well-2,769,6
Well-2,770,8
Well-2,771,3
Well-2,772,4
Well-2,773,1
Well-2,774,4
Well-2,775,9
Well-2,776,1
Well-2,777,1
Well-2,778,10
Well-2,779,10
Well-2,780,2
Well-2,781,7
Well-2,782,1
Well-2,783,5
Well-2,784,7
Well-2,785,1
Well-2,786,9
Well-2,787,5
Well-2,788,2
Well-2,789,9
Well-2,790,3
Well-2,791,4
Well-2,792,4
Well-2,793,7
Well-2,794,4
Well-2,795,9
Well-2,796,7
Well-2,797,8
Well-2,798,9
Well-2,799,10
Well-2,800,2
Well-2,801,4
Well-2,802,10
Well-2,803,8
Well-2,804,3
Well-2,805,3
Well-2,806,8
Well-2,807,6
Well-2,808,6
Well-2,809,6
Well-2,810,4
Well-2,811,6
Well-2,812,8
Well-2,813,7
Well-2,814,5
Well-2,815,1
Well-2,816,9
Well-2,817,4
Well-2,818,8
Well-2,819,3
Well-2,820,6
Well-2,821,1
Well-2,822,8
Well-2,823,3
Well-2,824,7
Well-2,825,8
Well-2,826,2
Well-2,827,3
Well-2,828,5
Well-2,829,9
Well-2,830,9
Well-2,831,4
Well-2,832,4
Well-2,833,8
Well-2,834,8
Well-2,835,4
Well-2,836,2
Well-2,837,10
Well-2,838,2
Well-2,839,10
Well-2,840,2
Well-2,841,1
Well-2,842,8
Well-2,843,7
Well-2,844,10
Well-2,845,4
Well-2,846,7
Well-2,847,3
Well-2,848,6
Well-2,849,1
Well-2,850,3
Well-2,851,1
Well-2,852,10
Well-2,853,9
Well-2,854,4
Well-2,855,1
Well-2,856,5
Well-2,857,5
Well-2,858,2
Well-2,859,7
Well-2,860,8
Well-2,861,10
Well-2,862,1
Well-2,863,5
Well-2,864,10
Well-2,865,8
Well-2,866,7
Well-2,867,6
Well-2,868,3
Well-2,869,1
Well-2,870,8
Well-2,871,1
Well-2,872,8
Well-2,873,7
Well-2,874,3
Well-2,875,5
Well-2,876,6
Well-2,877,2
Well-2,878,5
Well-2,879,2
Well-2,880,3
Well-2,881,4
Well-2,882,6
Well-2,883,8
Well-2,884,4
Well-2,885,9
Well-2,886,5
Well-2,887,4
Well-2,888,9
Well-2,889,2
Well-2,890,10
Well-2,891,2
Well-2,892,8
Well-2,893,4
Well-2,894,7
Well-2,895,7
Well-2,896,5
Well-2,897,9
Well-2,898,3
Well-2,899,9
Well-2,900,4
Well-2,901,5
Well-2,902,1
Well-2,903,2
Well-2,904,3
Well-2,905,6
Well-2,906,2
Well-2,907,7
Well-2,908,2
Well-2,909,8
Well-2,910,9
Well-2,911,4
Well-2,912,4
Well-2,913,1
Well-2,914,7
Well-2,915,7
Well-2,916,4
Well-2,917,6
Well-2,918,5
Well-2,919,3
Well-2,920,9
Well-2,921,3
Well-2,922,5
Well-2,923,7
Well-2,924,5
Well-2,925,10
Well-2,926,7
Well-2,927,6
Well-2,928,6
Well-2,929,3
Well-2,930,9
Well-2,931,7
Well-2,932,6
Well-2,933,4
Well-2,934,1
Well-2,935,10
Well-2,936,2
Well-2,937,8
Well-2,938,10
Well-2,939,5
Well-2,940,5
Well-2,941,2
Well-2,942,1
Well-2,943,9
Well-2,944,7
Well-2,945,3
Well-2,946,2
Well-2,947,7
Well-2,948,3
Well-2,949,1
Well-2,950,5
Well-2,951,2
Well-2,952,2
Well-2,953,10
Well-2,954,7
Well-2,955,10
Well-2,956,1
Well-2,957,1
Well-2,958,10
Well-2,959,6
Well-2,960,10
Well-2,961,7
Well-2,962,7
Well-2,963,2
Well-2,964,4
Well-2,965,2
Well-2,966,5
Well-2,967,2
Well-2,968,1
Well-2,969,3
Well-2,970,8
Well-2,971,3
Well-2,972,2
Well-2,973,5
Well-2,974,2
Well-2,975,10
Well-2,976,1
Well-2,977,1
Well-2,978,4
Well-2,979,8
Well-2,980,2
Well-2,981,9
Well-2,982,3
Well-2,983,1
Well-2,984,2
Well-2,985,1
Well-2,986,3
Well-2,987,2
Well-2,988,1
Well-2,989,1
Well-2,990,5
Well-2,991,8
Well-2,992,7
Well-2,993,8
Well-2,994,8
Well-2,995,2
Well-2,996,3
Well-2,997,9
Well-2,998,2
Well-2,999,8
Well-2,1000,7
Well-2,1001,2
Well-2,1002,6
Well-2,1003,2
Well-2,1004,9
Well-2,1005,9
Well-2,1006,8
Well-2,1007,6
Well-2,1008,2
Well-2,1009,2
Well-2,1010,7
Well-2,1011,7
Well-2,1012,8
Well-2,1013,6
Well-2,1014,3
Well-2,1015,7
Well-2,1016,4
Well-2,1017,8
Well-2,1018,1
Well-2,1019,10
Well-2,1020,1
Well-2,1021,7
Well-2,1022,5
Well-2,1023,6
Well-2,1024,8
Well-2,1025,4
Well-2,1026,2
Well-2,1027,4
Well-2,1028,1
Well-2,1029,9
Well-2,1030,10
Well-2,1031,3
Well-2,1032,3
Well-2,1033,7
Well-2,1034,1
Well-2,1035,8
Well-2,1036,9
Well-2,1037,5
Well-2,1038,2
Well-2,1039,2
Well-2,1040,8
Well-2,1041,4
Well-2,1042,8
Well-2,1043,6
Well-2,1044,8
Well-2,1045,6
Well-2,1046,2
Well-2,1047,5
Well-2,1048,6
Well-2,1049,4
Well-2,1050,8
Well-2,1051,7
Well-2,1052,6
Well-2,1053,9
Well-2,1054,8
Well-2,1055,3
Well-2,1056,9
Well-2,1057,3
Well-2,1058,7
Well-2,1059,2
Well-2,1060,8
Well-2,1061,2
Well-2,1062,10
Well-2,1063,1
Well-2,1064,8
Well-2,1065,7
Well-2,1066,3
Well-2,1067,6
Well-2,1068,10
Well-2,1069,2
Well-2,1070,9
Well-2,1071,10
Well-2,1072,8
Well-2,1073,2
Well-2,1074,9
Well-2,1075,6
Well-2,1076,2
Well-2,1077,2
Well-2,1078,2
Well-2,1079,3
Well-2,1080,5
Well-2,1081,1
Well-2,1082,7
Well-2,1083,7
Well-2,1084,6
Well-2,1085,7
Well-2,1086,2
Well-2,1087,8
Well-2,1088,10
Well-2,1089,3
Well-2,1090,10
Well-2,1091,2
Well-2,1092,8
Well-2,1093,3
Well-2,1094,10
Well-2,1095,6
Well-2,1096,10
Well-2,1097,9
Well-2,1098,7
Well-2,1099,6
Well-2,1100,8
Well-2,1101,5
Well-2,1102,8
Well-2,1103,4
Well-2,1104,8
Well-2,1105,4
Well-2,1106,1
Well-2,1107,9
Well-2,1108,8
Well-2,1109,5
Well-2,1110,9
Well-2,1111,10
Well-2,1112,10
Well-2,1113,5
Well-2,1114,7
Well-2,1115,7
Well-2,1116,5
Well-2,1117,5
Well-2,1118,3
Well-2,1119,3
Well-2,1120,2
Well-2,1121,7
Well-2,1122,9
Well-2,1123,9
Well-2,1124,1
Well-2,1125,1
Well-2,1126,2
Well-2,1127,4
Well-2,1128,4
Well-2,1129,4
Well-2,1130,7
Well-2,1131,4
Well-2,1132,4
Well-2,1133,9
Well-2,1134,7
Well-2,1135,2
Well-2,1136,5
Well-2,1137,8
Well-2,1138,8
Well-2,1139,7
Well-2,1140,5
Well-2,1141,7
Well-2,1142,7
Well-2,1143,8
Well-2,1144,1
Well-2,1145,2
Well-2,1146,10
Well-2,1147,3
Well-2,1148,9
Well-2,1149,4
Well-2,1150,4
Well-2,1151,3
Well-2,1152,2
Well-2,1153,9
Well-2,1154,2
Well-2,1155,10
Well-2,1156,3
Well-2,1157,4
Well-2,1158,9
Well-2,1159,5
Well-2,1160,8
Well-2,1161,6
Well-2,1162,3
Well-2,1163,7
Well-2,1164,2
Well-2,1165,6
Well-2,1166,8
Well-2,1167,2
Well-2,1168,1
Well-2,1169,6
Well-2,1170,9
Well-2,1171,4
Well-2,1172,7
Well-2,1173,5
Well-2,1174,5
Well-2,1175,5
Well-2,1176,7
Well-2,1177,8
Well-2,1178,2
Well-2,1179,2
Well-2,1180,2
Well-2,1181,6
Well-2,1182,2
Well-2,1183,10
Well-2,1184,6
Well-2,1185,5
Well-2,1186,4
Well-2,1187,1
Well-2,1188,1
Well-2,1189,10
Well-2,1190,1
Well-2,1191,3
Well-2,1192,1
Well-2,1193,2
Well-2,1194,4
Well-2,1195,8
Well-2,1196,9
Well-2,1197,6
Well-2,1198,4
Well-2,1199,3
Well-2,1200,10
Well-2,1201,3
Well-2,1202,9
Well-2,1203,6
Well-2,1204,6
Well-2,1205,3
Well-2,1206,2
Well-2,1207,5
Well-2,1208,8
Well-2,1209,8
Well-2,1210,10
Well-2,1211,5
Well-2,1212,10
Well-2,1213,2
Well-2,1214,8
Well-2,1215,6
Well-2,1216,5
Well-2,1217,6
Well-2,1218,1
Well-2,1219,10
Well-2,1220,7
Well-2,1221,7
Well-2,1222,3
Well-2,1223,9
Well-2,1224,6
Well-2,1225,1
Well-2,1226,9
Well-2,1227,4
Well-2,1228,9
Well-2,1229,7
Well-2,1230,2
Well-2,1231,1
Well-2,1232,5
Well-2,1233,9
Well-2,1234,10
Well-2,1235,9
Well-2,1236,5
Well-2,1237,5
Well-2,1238,3
Well-2,1239,1
Well-2,1240,5
Well-2,1241,10
Well-2,1242,9
Well-2,1243,9
Well-2,1244,4
Well-2,1245,8
Well-2,1246,4
Well-2,1247,7
Well-2,1248,8
Well-2,1249,9
Well-2,1250,6
Well-2,1251,7
Well-2,1252,2
Well-2,1253,4
Well-2,1254,7
Well-2,1255,8
Well-2,1256,3
Well-2,1257,8
Well-2,1258,1
Well-2,1259,4
Well-2,1260,10
Well-2,1261,3
Well-2,1262,1
Well-2,1263,2
Well-2,1264,8
Well-2,1265,8
Well-2,1266,9
Well-2,1267,7
Well-2,1268,7
Well-2,1269,1
Well-2,1270,8
Well-2,1271,8
Well-2,1272,2
Well-2,1273,3
Well-2,1274,1
Well-2,1275,10
Well-2,1276,5
Well-2,1277,8
Well-2,1278,8
Well-2,1279,1
Well-2,1280,1
Well-2,1281,2
Well-2,1282,7
Well-2,1283,8
Well-2,1284,6
Well-2,1285,2
Well-2,1286,1
Well-2,1287,10
Well-2,1288,5
Well-2,1289,10
Well-2,1290,5
Well-2,1291,6
Well-2,1292,6
Well-2,1293,2
Well-2,1294,3
Well-2,1295,10
Well-2,1296,3
Well-2,1297,10
Well-2,1298,6
Well-2,1299,10
Well-2,1300,3
Well-2,1301,7
Well-2,1302,8
Well-2,1303,1
Well-2,1304,2
Well-2,1305,2
Well-2,1306,2
Well-2,1307,9
Well-2,1308,3
Well-2,1309,4
Well-2,1310,1
Well-2,1311,6
Well-2,1312,8
Well-2,1313,4
Well-2,1314,5
Well-2,1315,10
Well-2,1316,1
Well-2,1317,8
Well-2,1318,7
Well-2,1319,1
Well-2,1320,5
Well-2,1321,1
Well-2,1322,9
Well-2,1323,1
Well-2,1324,5
Well-2,1325,3
Well-2,1326,2
Well-2,1327,1
Well-2,1328,10
Well-2,1329,3
Well-2,1330,1
Well-2,1331,9
Well-2,1332,7
Well-2,1333,3
Well-2,1334,2
Well-2,1335,7
Well-2,1336,6
Well-2,1337,6
Well-2,1338,9
Well-2,1339,2
Well-2,1340,4
Well-2,1341,6
Well-2,1342,8
Well-2,1343,4
Well-2,1344,7
Well-2,1345,7
Well-2,1346,7
Well-2,1347,9
Well-2,1348,9
Well-2,1349,2
Well-2,1350,9
Well-2,1351,5
Well-2,1352,2
Well-2,1353,4
Well-2,1354,1
Well-2,1355,2
Well-2,1356,1
Well-2,1357,5
Well-2,1358,8
Well-2,1359,3
Well-2,1360,8
Well-2,1361,3
Well-2,1362,9
Well-2,1363,6
Well-2,1364,9
Well-2,1365,8
Well-2,1366,9
Well-2,1367,9
Well-2,1368,4
Well-2,1369,5
Well-2,1370,9
Well-2,1371,5
Well-2,1372,3
Well-2,1373,4
Well-2,1374,10
Well-2,1375,9
Well-2,1376,4
Well-2,1377,4
Well-2,1378,7
Well-2,1379,6
Well-2,1380,4
Well-2,1381,9
Well-2,1382,7
Well-2,1383,10
Well-2,1384,1
Well-2,1385,2
Well-2,1386,6
Well-2,1387,3
Well-2,1388,3
Well-2,1389,7
Well-2,1390,10
Well-2,1391,2
Well-2,1392,6
Well-2,1393,2
Well-2,1394,3
Well-2,1395,9
Well-2,1396,7
Well-2,1397,4
Well-2,1398,7
Well-2,1399,9
Well-2,1400,10
Well-2,1401,1
Well-2,1402,10
Well-2,1403,3
Well-2,1404,8
Well-2,1405,7
Well-2,1406,1
Well-2,1407,9
Well-2,1408,6
Well-2,1409,10
Well-2,1410,6
Well-2,1411,5
Well-2,1412,2
Well-2,1413,8
Well-2,1414,6
Well-2,1415,1
Well-2,1416,7
Well-2,1417,3
Well-2,1418,2
Well-2,1419,7
Well-2,1420,6
Well-2,1421,6
Well-2,1422,3
Well-2,1423,10
Well-2,1424,8
Well-2,1425,2
Well-2,1426,4
Well-2,1427,2
Well-2,1428,1
Well-2,1429,9
Well-2,1430,4
Well-2,1431,1
Well-2,1432,9
Well-2,1433,7
Well-2,1434,1
Well-2,1435,5
Well-2,1436,8
Well-2,1437,6
Well-2,1438,7
Well-2,1439,3
Well-2,1440,7
Well-2,1441,1
Well-2,1442,7
Well-2,1443,6
Well-2,1444,5
Well-2,1445,1
Well-2,1446,9
Well-2,1447,10
Well-2,1448,8
Well-2,1449,8
Well-2,1450,9
Well-2,1451,9
Well-2,1452,5
Well-2,1453,4
Well-2,1454,1
Well-2,1455,1
Well-2,1456,8
Well-2,1457,5
Well-2,1458,1
Well-2,1459,7
Well-2,1460,3
Well-2,1461,2
Well-2,1462,4
Well-2,1463,1
Well-2,1464,1
Well-2,1465,3
Well-2,1466,4
Well-2,1467,1
Well-2,1468,5
Well-2,1469,1
Well-2,1470,8
Well-2,1471,9
Well-2,1472,1
Well-2,1473,5
Well-2,1474,6
Well-2,1475,10
Well-2,1476,8
Well-2,1477,9
Well-2,1478,9
Well-2,1479,9
Well-2,1480,10
Well-2,1481,10
Well-2,1482,2
Well-2,1483,10
Well-2,1484,10
Well-2,1485,3
Well-2,1486,5
Well-2,1487,6
Well-2,1488,10
Well-2,1489,8
Well-2,1490,8
Well-2,1491,9
Well-2,1492,8
Well-2,1493,1
Well-2,1494,10
Well-2,1495,3
Well-2,1496,3
Well-2,1497,1
Well-2,1498,9
Well-2,1499,5
Well-2,1500,8
Well-3,0,10
Well-3,1,10
Well-3,2,5
Well-3,3,8
Well-3,4,10
Well-3,5,6
Well-3,6,4
Well-3,7,9
Well-3,8,4
Well-3,9,2
Well-3,10,5
Well-3,11,10
Well-3,12,4
Well-3,13,4
Well-3,14,3
Well-3,15,2
Well-3,16,6
Well-3,17,3
Well-3,18,1
Well-3,19,7
Well-3,20,7
Well-3,21,10
Well-3,22,6
Well-3,23,8
Well-3,24,4
Well-3,25,7
Well-3,26,3
Well-3,27,9
Well-3,28,9
Well-3,29,3
Well-3,30,10
Well-3,31,2
Well-3,32,9
Well-3,33,5
Well-3,34,4
Well-3,35,9
Well-3,36,4
Well-3,37,2
Well-3,38,10
Well-3,39,7
Well-3,40,1
Well-3,41,8
Well-3,42,2
Well-3,43,10
Well-3,44,4
Well-3,45,9
Well-3,46,6
Well-3,47,7
Well-3,48,3
Well-3,49,3
Well-3,50,7
Well-3,51,1
Well-3,52,8
Well-3,53,10
Well-3,54,4
Well-3,55,8
Well-3,56,5
Well-3,57,8
Well-3,58,10
Well-3,59,5
Well-3,60,1
Well-3,61,3
Well-3,62,1
Well-3,63,1
Well-3,64,7
Well-3,65,1
Well-3,66,9
Well-3,67,1
Well-3,68,8
Well-3,69,1
Well-3,70,7
Well-3,71,4
Well-3,72,9
Well-3,73,2
Well-3,74,5
Well-3,75,10
Well-3,76,7
Well-3,77,7
Well-3,78,3
Well-3,79,3
Well-3,80,7
Well-3,81,1
Well-3,82,6
Well-3,83,7
Well-3,84,2
Well-3,85,1
Well-3,86,8
Well-3,87,9
Well-3,88,6
Well-3,89,8
Well-3,90,3
Well-3,91,3
Well-3,92,3
Well-3,93,9
Well-3,94,9
Well-3,95,6
Well-3,96,1
Well-3,97,2
Well-3,98,5
Well-3,99,1
Well-3,100,6
Well-3,101,4
